date,city,name,platform,address,neighborhood,food_type,categories,rating,num_ratings,price_range,delivery_fee,delivery_time,min_order,is_promoted,is_new,latitude,longitude,restaurant_url,image_url,source_url,crawl_id
,La Zubia,Estilo Gastrobar,Uber Eats,"Calle Poeta Gracián, 15, 18007, Granada, 18007",Granada,Americana,Americana|Barbacoa|Pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/estilo-gastrobar/a92e942a-6af8-4c62-b821-8a7302e87ac3,https://d1ralsognjng37.cloudfront.net/74048c5e-ede4-4f05-98b8-59e5a41d2289.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Pibes Burger🍔,Uber Eats,"Calle Del Pintor Manuel Maldonado 28, Granada, AN 18007, Granada, 18007",Granada,Hamburguesas,Hamburguesas|Americana|Sándwiches,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/pibes-burger/4df6d260-41da-5bdd-86ef-8982b72d8703,https://tb-static.uber.com/prod/image-proc/processed_images/61069f97c579d4be2544ecb66e48a502/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,La Candiota,Uber Eats,"C. Torre De Los Hidalgos, 9, GRANADA, EMEA 18008, GRANADA, 18008",GRANADA,Mediterránea,Mediterránea|Tapas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-candiota/ca5e2458-e1d2-5510-b56e-3ac96987c264,https://tb-static.uber.com/prod/image-proc/processed_images/52828a36ce1306beaa6991fdd6036ebe/f7e27f77a1abfdaa9fab9b4ae7dab7cb.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Mumama Burger 🍔🔥,Uber Eats,"Paseo Del Emperador Carlos V 11, Granada, EMEA 18008, Granada, 18008",Granada,Hamburguesas,Hamburguesas|Americana|Sándwiches,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/mumama-burger/74c0e240-43cf-575b-9681-c0fbf9c868d7,https://tb-static.uber.com/prod/image-proc/processed_images/b2adab696c160fde1410052fb85a5d41/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,La Tagliatella - Granada Serrallo,Uber Eats,"Paseo Laguna De Cameros 1, Local 12, Granada, AN 18008, Granada, 18008",Granada,Italiana,Italiana|Pizza|Pasta,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-tagliatella-granada-serrallo/50e8fb77-8b59-4425-8d98-3cd5e9e7044b,https://tb-static.uber.com/prod/image-proc/processed_images/e149ec0173f96891fb5b7c0bf4843515/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Brutal Burger,Uber Eats,"Calle Torre De Los Abencerrajes 7, Granada, EMEA 18008, Granada, 18008",Granada,Americana,Americana|Hamburguesas,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/brutal-burger/79268103-9d63-55fd-88a3-99bd3f8ebda0,https://tb-static.uber.com/prod/image-proc/processed_images/2bb7e1be54b6619c520ec6198e336477/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Comidas Hermanos Romero,Uber Eats,"Calle Torre De Los Abencerrajes 7, Granada, EMEA 18008, Granada, 18008",Granada,Mediterránea,Mediterránea|Marisco,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/comidas-hermanos-romero/70c02ccf-1f5c-56ea-8bb4-930a0268bd42,https://tb-static.uber.com/prod/image-proc/processed_images/0264153f31f648aa0e4ab758cb1532ba/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Sushisun,Uber Eats,"Avenida San Rafael S/N, Armilla, AN 18100, Armilla, 18100",Armilla,Asiática,Asiática|Platos con arroz,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/sushisun/ad94374d-50f8-4422-bb37-6d78a0daa9c6,https://tb-static.uber.com/prod/image-proc/processed_images/6a62705d12dc9dace67167b23f7d3231/69ad85cd7b39888042b3bbf1c22d630d.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,TAKE A GRILL,Uber Eats,"Calle Jueves 11, Armilla, EMEA 18100, Armilla, 18100",Armilla,Americana,Americana|Hamburguesas|Sándwich,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/take-a-grill/1b8c7a81-7436-50c4-a3a6-4f12907752e0,https://tb-static.uber.com/prod/image-proc/processed_images/1b0d7c82669c94738de924bb52da26da/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Comida Asiática Lin Armilla,Uber Eats,"San Miguel, 21, 18100 Armilla, EMEA 18100, 18100, 18100",18100,Mediterránea,Mediterránea|Fideos,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/comida-asiatica-lin-armilla/592ebd7f-61c8-5fbd-84af-60edbc7b9bbc,https://tb-static.uber.com/prod/image-proc/processed_images/0785acc00b8f08f4cae946bb32079306/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Masai Food Comida Casera,Uber Eats,"Calle La Esperanza 25, Armilla, EMEA 18100, Armilla, 18100",Armilla,Mediterránea,Mediterránea|Marisco,,,€€,,,,False,False,,,https://www.ubereats.com/es-en/store/masai-food-comida-casera/a339d6e1-a65d-58dc-9320-50254b65c403,https://tb-static.uber.com/prod/image-proc/processed_images/184113d81d35e4fb44d0be397882f2a6/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Pizzeria La Boheme,Uber Eats,"Calle José Tamayo 16, Granada, EMEA 18008, Granada, 18008",Granada,Italiana,Italiana|Pasta|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/pizzeria-la-boheme/fc797a11-1ffa-55a2-aa08-eab8e78d7174,https://tb-static.uber.com/prod/image-proc/processed_images/3009275b35c3f970dc53a9a59965a374/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Turki Kebab,Uber Eats,"Calle Tierno Galván, 3, Local 1, Armilla, AL 18100, Armilla, 18100",Armilla,Halal,Halal|Turca|Árabe,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/turki-kebab/5cfc7d77-c83f-4c0f-948e-3f96cd962db0,https://d1ralsognjng37.cloudfront.net/70fcee9c-cc88-459b-ad8d-af37f708fcb4.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Asadero Mario y Trini,Uber Eats,"Calle Pianista Pepita Bustamante, 2,, Granada, EMEA 18008, Granada, 18008",Granada,Pollo,Pollo|Española|Family Meals,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/asadero-mario-y-trini/d983c94f-c903-46e4-85f2-3b517e82c5f6,https://d1ralsognjng37.cloudfront.net/ef0df787-1155-4e98-b62f-c3eb6200cb01.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Hakuna Matata Kebab,Uber Eats,"Calle Poniente, 42, Armilla, Andalucía 18100, Armilla, 18100",Armilla,Árabe,Árabe|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/hakuna-matata-kebab/0455193b-c939-4a7a-a50a-6ba452357f1f,https://d1ralsognjng37.cloudfront.net/bfd506ec-cce2-4b47-8954-f578612aeaa8.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,La Cocina de la Nana,Uber Eats,"Av. De América, 54,, Granada, EMEA 18008, Granada, 18008",Granada,Italiana,Italiana|Pizza|Pasta,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-cocina-de-la-nana/563cd00e-0290-51af-9ee8-2ae6c3bcc9a2,https://tb-static.uber.com/prod/image-proc/processed_images/6466b327662165cf7453c17188e4ab21/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Minimarket Gasolinera Nevada Armilla,Uber Eats,"Avenida Fernando De Los Ríos 95, Armilla, EMEA 18100, Armilla, 18100",Armilla,Supermarket,Supermarket|Postres,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/minimarket-gasolinera-nevada-armilla/50b6b7da-4729-5f29-a6cb-93b3b9e1c4b3,https://tb-static.uber.com/prod/image-proc/processed_images/8a5e4d9ae353be9047843c3c1586c36f/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Marhaba 🥙,Uber Eats,"Calle Santa Clara 10, Granada, AN 18007, Granada, 18007",Granada,Mediterránea,Mediterránea|Sándwich|Carne,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/marhaba/ca6a0565-46fe-501b-98ea-818394028f45,https://tb-static.uber.com/prod/image-proc/processed_images/3e6cff791063916976fad3a3cccc575e/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Al Punto,Uber Eats,"C. Andalucía, 10, Armilla, EMEA 18100, Armilla, 18100",Armilla,Pizza,Pizza|Americana|Italiana,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/al-punto/f6d2008b-f8fb-5584-a9b7-73972976aab4,https://tb-static.uber.com/prod/image-proc/processed_images/6512a2f68c71936cacf372405da84ea1/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,FARMACIA CARRILLO,Uber Eats,"Avenida Don Bosco 37, Granada, EMEA 18007, Granada, 18007",Granada,Farmacia,Farmacia,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/farmacia-carrillo/a4d717ed-83be-59f8-8f91-b5ee60afc8cd,https://tb-static.uber.com/prod/image-proc/processed_images/616240b3a5f2c18bc1e3e35501b01a76/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Bon Appetit,Uber Eats,"Av. De Barcelona, 20, Granada, 18006, Granada, 18006",Granada,Italiana,Italiana|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/bon-appetit/5f40d937-5b71-4e4e-8b9d-c6d645cd9b46,https://tb-static.uber.com/prod/image-proc/processed_images/cf1d2af62d0c57d68ec263442c5ce0e5/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Piccola Venezia,Uber Eats,"Calle Doctor Creus 1, Granada, EMEA 18007, Granada, 18007",Granada,Italiana,Italiana|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/piccola-venezia/57fb9bf3-0db5-5048-81c8-f65f409da5f3,https://tb-static.uber.com/prod/image-proc/processed_images/1639a2b63d090934b03dc9bae51aaa59/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Restaurante Palatino Tapas,Uber Eats,"Calle Graham Bell, Armilla, EMEA 18100, Armilla, 18100",Armilla,Americana,Americana|Pizza|Ensaladas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/restaurante-palatino-tapas/4d93116c-11a7-55a5-b065-adb33e74fcda,https://tb-static.uber.com/prod/image-proc/processed_images/228a0c05e811f9164a0d30fd3927ac74/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Tomiris,Uber Eats,"Avenida De América 47 Local 11, Granada, EMEA 18008, Granada, 18008",Granada,Americana,Americana|Hamburguesas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/tomiris/fe88054b-e1fc-5c4f-ac8f-d257cbe94306,https://tb-static.uber.com/prod/image-proc/processed_images/aa9e6680953aa2bcaf4d8b9429ce03a4/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Marruespa Kebab,Uber Eats,"Avenida De América 47, Granada, EMEA 18008, Granada, 18008",Granada,De Oriente Medio,De Oriente Medio|Kebab|Pollo|Tacos|Postres,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/marruespa-kebab/1f1adb8f-f4b3-5773-bc6c-3bd18cd3db5c,https://tb-static.uber.com/prod/image-proc/processed_images/bf61c8999d515fe2d8153aecca23638b/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Sabordcasa,Uber Eats,"Calle Blas Infante 4, Granada, AN 18008, Granada, 18008",Granada,Panadería,Panadería,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/sabordcasa/e0b6c0e9-c631-56f3-a3c8-0d1c5e97b31f,https://tb-static.uber.com/prod/image-proc/processed_images/9239612b06d70d2242865d170e21a249/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Piko Thay,Uber Eats,"Calle Navarra 5, Granada, AN 18007, Granada, 18007",Granada,Asiática,Asiática|Fideos,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/piko-thay/20bc0a08-b993-5e69-af60-ca1693e0509f,https://tb-static.uber.com/prod/image-proc/processed_images/a2eb06486fe4970773cf6ccd9ab79361/69ad85cd7b39888042b3bbf1c22d630d.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Sabor y Sazón,Uber Eats,"Avenida De Italia 5, Granada, EMEA 18008, Granada, 18008",Granada,Venezolana,Venezolana|Arepa,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/sabor-y-sazon/748a57bd-80b5-59ad-8d66-8aed52c28d45,https://tb-static.uber.com/prod/image-proc/processed_images/edd755f5298bc7895b30e59b05b05c48/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,ASADOR EL MANJAR.,Uber Eats,"Av. De Cadiz, 3, 18006 Granada, Spain, 18007, Granada, 18007",Granada,Mediterránea,Mediterránea|Ensaladas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/asador-el-manjar/d3eb64d8-0aee-496c-8920-4ac5ddb65177,https://d1ralsognjng37.cloudfront.net/a2591c75-f06b-4b74-a819-efbf8df7a7da.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Restaurante Chino La Capital,Uber Eats,"Avenida De Barcelona 30, Granada, EMEA 18006, Granada, 18006",Granada,Asiática,Asiática|Comida rápida|Fideos,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/restaurante-chino-la-capital/03350bd3-411f-5214-8454-37fa4b09d61e,https://tb-static.uber.com/prod/image-proc/processed_images/8ff3115e48d8f32a09f811ff2d571a3f/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Popeyes - Granada Lidl,Uber Eats,"Avda. Fernando De Los Rios, 19, Granada, Spain 18006, Granada, 18006",Granada,Americana,Americana|Fried Chicken,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/popeyes-granada-lidl/d91357d2-f437-574e-9fd5-3e304e2ad63f,https://tb-static.uber.com/prod/image-proc/processed_images/913ace086fa39464b32b9ff417b9a10c/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Pizzeria Carlos - Granada,Uber Eats,"Avda. Fernándo De Los Ríos, 24, Granada, Spain 18006, Granada, 18006",Granada,Italiana,Italiana,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/pizzeria-carlos-granada/363f2651-e135-5254-92ea-4f0aae853a33,https://tb-static.uber.com/prod/image-proc/processed_images/9f999b8a9c833b162a3f010e23308dc4/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,KEBAB PIZZERIA EL TURCO,Uber Eats,"Ctra. De La Sierra, 70, Granada, EMEA 18008, Granada, 18008",Granada,Kebab,Kebab|Pizza|Turca,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/kebab-pizzeria-el-turco/71ab6e1a-ec1a-42ca-8bcd-d952c762443e,https://tb-static.uber.com/prod/image-proc/processed_images/e4bea8d721aae4214867bb4254539f89/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Chivuos - Granada,Uber Eats,"Calle Chueca 9, Granada, EMEA 18004, Granada, 18004",Granada,Italiana,Italiana|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/chivuos-granada/b0a03040-6f6a-53cd-b691-fafe0819d2fc,https://tb-static.uber.com/prod/image-proc/processed_images/6617a6c48ef6a7acb9242b5f470e9e03/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Dos coyotes - Granada,Uber Eats,"Calle Chueca 9, Granada, EMEA 18004, Granada, 18004",Granada,Italiana,Italiana|Pizza|Mexicana|Tacos|De Latinoamérica,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/dos-coyotes-granada/0de943ef-a831-51aa-8383-7a21ad8ff6dc,https://tb-static.uber.com/prod/image-proc/processed_images/3957c092cc7d15d7fc0949eb8810aa03/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,La cocina de Lore y Mel,Uber Eats,"Calle Poeta Manuel De Góngora N 3 Local 5.1, Granada, Andalucía 18006, Granada, 18006",Granada,Pollo,Pollo|Mediterránea|Tapas|Opciones para alergias,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-cocina-de-lore-y-mel/033124cf-e704-59ee-8d3f-6177d2190425,https://d1ralsognjng37.cloudfront.net/b8ae33eb-2c97-406f-a996-2b2d087dc7de.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Asador Genil 👑 del Pollo,Uber Eats,"Calle Prof. Agustín Escribano, 1, Granada, EMEA 18004, Granada, 18004",Granada,Pollo,Pollo|Alitas de pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/asador-genil-del-pollo/c9415962-c81c-56e0-b84b-f5215b7d0f74,https://tb-static.uber.com/prod/image-proc/processed_images/76e455e672da528c7d20bf63694f39bf/f7e27f77a1abfdaa9fab9b4ae7dab7cb.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Sancho Casual Burger (Tejeiro),Uber Eats,"Calle Tejeiro, 20, Granada, EMEA 18005, Granada, 18005",Granada,Hamburguesas,Hamburguesas|Americana|Sándwiches,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/sancho-casual-burger-tejeiro/5bdb03af-adf1-4bbe-9d36-b4d3ed63e374,https://d1ralsognjng37.cloudfront.net/94db59f3-2e10-4f1e-8163-e165704df6e3.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Asadero El Pollazo,Uber Eats,"Calle Arabial, 5, 18003 Granada, España, AL 18004, Granada, 18004",Granada,Barbacoa,Barbacoa|Española,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/asadero-el-pollazo/db0fccb8-725f-45b8-b778-94da2754610c,https://d1ralsognjng37.cloudfront.net/54870099-3e01-4931-b4ed-43faa855466d.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Garden Plaza,Uber Eats,"Pl. Gral. Emilio Herrera, 5, Granada, EMEA 18005, Granada, 18005",Granada,Asiática,Asiática|Hamburguesas,,,€€,,,,False,False,,,https://www.ubereats.com/es-en/store/garden-plaza/ffa60ad4-6795-5cb6-8808-d1c50f3ab7a1,https://tb-static.uber.com/prod/image-proc/processed_images/cf52103591158e6806f17622764ca6b8/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Patata Granada,Uber Eats,"Calle Arabial 5, Granada, AN 18004, Granada, 18004",Granada,Americana,Americana|Hamburguesas|Falafel,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/patata-granada/003a1e81-a499-54a6-b559-5a69d22aea11,https://tb-static.uber.com/prod/image-proc/processed_images/6f9f25148e3110901b813ce372f8b6f6/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Foster's Hollywood - Granada Neptuno,Uber Eats,"C/Neptuno, 10, Granada, Spain, Spain 18004, Granada, Spain, 18004","Granada, Spain",Americana,Americana|Hamburguesas|Comida rápida,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/fosters-hollywood-granada-neptuno/a98f32d6-9fa5-4416-91e2-25d393bda740,https://d1ralsognjng37.cloudfront.net/89bc0e5b-5e5b-4ff1-a367-3d83b39df5d3.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,La Causa - Mediterranean Nikkei,Uber Eats,"Plaza Del Campillo Bajo, 10, Granada, EMEA 18009, Granada, 18009",Granada,Japonesa,Japonesa|Sushi,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-causa-mediterranean-nikkei/65b754f9-2b7e-496c-b434-fb0987f2256b,https://tb-static.uber.com/prod/image-proc/processed_images/01aad5dba94f6aaa38c13cb7b48fd771/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Chiliburrito,Uber Eats,"Calle Martínez Campos 8, Local # 5, Granada, EMEA 18005, Granada, 18005",Granada,Mexicana,Mexicana|Tacos,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/chiliburrito/e3e61fdb-69c3-5717-bced-04ffd251caf0,https://tb-static.uber.com/prod/image-proc/processed_images/06178ceef98bf6e72ec8d59bab52bbd7/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Pickles Burger,Uber Eats,"Calle Cibeles, 4, Granada, EMEA 18004, Granada, 18004",Granada,Americana,Americana|Hamburguesas|Sándwich,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/pickles-burger/08e6a947-ddd1-4a4a-9c15-3569818b5b9e,https://tb-static.uber.com/prod/image-proc/processed_images/d315ca5c3cabf9f957ffe31c70ed4527/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Ben &amp; Jerry's y Magnum - Granada Alameda,Uber Eats,"Plaza Del Campillo, 1, Granada, AL 18009, Granada, 18009",Granada,Americana,Americana|Helados y yogurt helado,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/ben-&amp;-jerrys-y-magnum-granada-alameda/b361af76-18b7-435f-9aed-1f3c47b68c23,https://tb-static.uber.com/prod/image-proc/processed_images/dbecde77e1a75192577d5f7b184bb1df/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,TGB - Acera del Darro,Uber Eats,"Calle Acera Del Darro 16, Granada, Spain, Spain 18005, Granada, Spain, 18005","Granada, Spain",Americana,Americana|Hamburguesas|Comida rápida|Alitas de pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/tgb-acera-del-darro/8525e28c-f93f-4fb5-a84c-762b3be7d1aa,https://tb-static.uber.com/prod/image-proc/processed_images/021b81797de4e70be0f5e01d423dd503/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Mamma Rosa Ristorante Pizzeria,Uber Eats,"Calle Ángel Ganivet, 15, Granada, EMEA 18009, Granada, 18009",Granada,Italiana,Italiana|Pasta|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/mamma-rosa-ristorante-pizzeria/bcaaeea6-bff3-4687-8000-778e2d85c7f7,https://tb-static.uber.com/prod/image-proc/processed_images/3cdc5b27f547aef558737188f13d0cad/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,El Delirio,Uber Eats,"C/ Varela Numero 11, Local 5, Restaurante “ El Delirio” 18009 Granada, EMEA 18009, Granada, 18009",Granada,De Latinoamérica,De Latinoamérica|Tapas|Mexicana,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/el-delirio/847f99fd-e9c9-4dc2-9eac-dd2fe67e3418,https://d1ralsognjng37.cloudfront.net/901fc294-826d-4905-a1c9-f07a2f1d7f0b.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,MOAI Burger,Uber Eats,"C. Manuel De Falla, 18, Granada,, EMEA 18005, Granada,, 18005","Granada,",Americana,Americana|Hamburguesas|Sándwiches,,,€€,,,,False,False,,,https://www.ubereats.com/es-en/store/moai-burger/0fd82f12-86f8-5581-a43d-155274c994b0,https://tb-static.uber.com/prod/image-proc/processed_images/0fc2c873e50b726f9aa141436a6cbe47/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Kebab Neptuno,Uber Eats,"Calle Arabial 45, Granada, AN 18004, Granada, 18004",Granada,Kebab,Kebab|De Oriente Medio,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/kebab-neptuno/d0bafc4d-863a-596b-83e0-196c025c5458,https://tb-static.uber.com/prod/image-proc/processed_images/e35c9d5304f3c5aa05d2b492e52c6b9b/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
,La Zubia,Dunkin' - Suizo,Uber Eats,"Calle Puerta Real De España Nº 4. Edificio Suizo, Granada, EMEA 18001, Granada, 18001",Granada,Americana,Americana|Café y té|Pasteles,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/dunkin-suizo/f09edc52-7549-52fc-8ce7-586eb636bfdd,https://tb-static.uber.com/prod/image-proc/processed_images/a86dc4bada238d5cd4548210ee8fd084/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/la-zubia-es-an,CC-MAIN-2023-23
